customerID,Churn
9795-NREXC,No
8573-CGOCC,No
7356-AYNJP,No
9249-FXSCK,No
5493-SDRDQ,No
6286-SUUWT,Yes
4819-HJPIW,No
8654-DHAOW,Yes
5438-QMDDL,No
9812-GHVRI,No
5553-AOINX,No
1228-ZLNBX,Yes
4226-KKDON,No
3831-YCPUO,No
7445-WMRBW,No
3308-DGHKL,No
9924-JPRMC,No
0080-EMYVY,No
6218-KNUBD,No
7337-CINUD,No
7609-NRNCA,No
0623-EJQEG,No
7153-CHRBV,No
0871-URUWO,Yes
9190-MFJLN,Yes
6198-PNNSZ,Yes
3317-VLGQT,No
4132-POCZS,No
5614-DNZCE,No
1095-JUDTC,No
3896-RCYYE,No
9638-JIQYA,No
3258-SANFR,No
3726-TBHQT,No
3190-ITQXP,No
0870-VEMYL,No
4833-QTJNO,No
3039-MJSLN,No
0178-CIIKR,No
5385-SUIRI,No
3982-XWFZQ,No
5774-QPLTF,No
2322-VCZHZ,No
5010-IPEAQ,No
4009-ALQFH,No
6383-ZTSIW,No
8990-YOZLV,No
3069-SSVSN,No
5222-IMUKT,Yes
3627-FCRDW,No
7562-GSUHK,Yes
6685-XSHHU,No
8901-UPRHR,No
4903-UYAVB,No
0118-JPNOY,No
6776-TLWOI,No
3845-FXCYS,Yes
5857-XRECV,No
0725-CXOTM,Yes
4343-EJVQB,Yes
9000-PLFUZ,No
3427-GGZZI,Yes
7779-ORAEL,No
0644-OQMDK,Yes
4077-CROMM,Yes
3154-CFSZG,No
2868-MZAGQ,Yes
4847-QNOKA,No
2220-IAHLS,No
1658-XUHBX,No
6379-RXJRQ,Yes
2378-HTWFW,No
8650-RHRKE,Yes
4377-VDHYI,No
0475-RIJEP,No
1260-TTRXI,Yes
3719-TDVQB,No
6328-ZPBGN,Yes
0201-MIBOL,No
4937-QPZPO,Yes
2925-VDZHY,No
6981-TDRFT,No
3413-CSSTH,No
8033-VCZGH,No
4789-KWMXN,No
0224-NIJLP,No
7542-CYDDM,No
4718-WXBGI,No
2867-UIMSS,Yes
8495-PRWFH,No
0439-IFYUN,Yes
5716-LIBJC,Yes
2868-LLSKM,No
8111-RKSPX,Yes
2988-QRAJY,No
1585-MQSSU,No
0071-NDAFP,No
2856-NNASM,No
7328-ZJAJO,No
6458-CYIDZ,No
8559-CIZFV,No
1090-PYKCI,No
3058-WQDRE,No
7547-EKNFS,No
2279-AXJJK,No
6769-DYBQN,No
0909-SELIE,No
3417-TSCIC,No
1042-HFUCW,No
4439-JMPMT,Yes
6537-OTKMY,No
8999-EXMNO,No
6725-TPKJO,No
2446-BEGGB,Yes
7162-WPHPM,No
1599-MMYRQ,No
8821-KVZKQ,No
1496-GGSUK,Yes
6434-TTGJP,No
0042-JVWOJ,No
0130-SXOUN,No
2575-GFSOE,Yes
2330-PQGDQ,No
1452-UZOSF,No
2097-YVPKN,No
2842-JTCCU,Yes
8597-CTXVJ,No
6631-HMANX,No
9962-BFPDU,No
3296-SILRA,Yes
9681-OXGVC,Yes
6394-HHHZM,No
5995-LFTLE,No
5180-UCIIQ,No
1932-UEDCX,Yes
7153-OANIO,Yes
5188-HGMLP,No
0665-XHDJU,No
6521-YYTYI,Yes
8878-HMWBV,Yes
8265-HKSOW,No
3544-FBCAS,No
5331-RGMTT,No
4759-PXTAN,No
7054-DMVAS,No
3428-MMGUB,No
6549-BTYPG,No
7823-JSOAG,Yes
3705-RHRFR,No
9374-YOLBJ,No
9074-KGVOX,No
6128-DAFVY,No
9933-QRGTX,No
4476-OSWTN,No
3751-KTZEL,Yes
1977-STDKI,Yes
5066-GFJMM,No
2661-GKBTK,No
0458-HEUZG,No
7268-WNTCP,No
0824-VWDPO,No
8409-WQJUX,No
2578-JQPHZ,No
3278-FSIXX,Yes
5813-UECBU,No
0328-GRPMV,Yes
9746-UGFAC,No
2946-KIQSP,No
0625-AFOHS,No
6726-WEXXK,No
4636-OLWOE,No
4342-HENTK,Yes
4685-ERGHK,No
0885-HMGPY,No
5003-OKNNK,No
4195-SMMNX,No
7208-PSIHR,No
4012-ZTHBR,No
0489-WMEMG,No
7435-ZNUYY,No
1354-YZFNB,No
6956-SMUCM,Yes
2985-FMWYF,Yes
2812-ENYMO,No
2717-HVIZY,No
3223-WZWJM,Yes
3422-GALYP,Yes
9053-JZFKV,No
2530-ENDWQ,No
2890-WFBHU,No
0327-WFZSY,Yes
7977-HXJKU,No
6615-ZGEDR,Yes
7033-CLAMM,No
4023-RTIQM,No
0864-FVJNJ,No
7356-IWLFW,No
9541-PWTWO,No
3967-VQOGC,No
7872-RDDLZ,No
9250-WYPLL,Yes
6308-CQRBU,Yes
2754-XBHTB,Yes
1597-LHYNC,Yes
0186-CAERR,No
3043-SUDUA,No
5442-BHQNG,Yes
2169-RRLFW,No
5872-OEQNH,No
3162-KKZXO,Yes
7055-VKGDA,No
0754-UKWQP,Yes
8873-GLDMH,Yes
5696-JVVQY,No
8946-BFWSG,No
7493-TPUWZ,Yes
0547-HURJB,No
8904-OPDCK,No
8845-LWKGE,No
1577-HKTFG,No
8752-STIVR,Yes
0691-NIKRI,No
5022-JNQEQ,No
4558-FANTW,No
3249-VHRIP,No
3736-BLEPA,No
4701-LKOZD,No
6603-QWSPR,No
9921-QFQUL,No
1929-ZCBHE,No
4378-MYPGO,No
8651-ENBZX,No
4129-LYCOI,No
7798-JVXYM,No
8647-SDTWQ,No
2696-ECXKC,No
2081-KJSQF,Yes
7623-TRNQN,No
3323-CPBWR,No
9330-IJWIO,Yes
3384-CTMSF,Yes
0902-RFHOF,No
9286-DOJGF,No
6048-QBXKL,Yes
9661-MHUMO,Yes
7718-RXDGG,Yes
1025-FALIX,No
3451-VAWLI,No
3407-QGWLG,No
1842-EZJMK,No
2347-WKKAE,Yes
8735-DCXNF,No
3214-IYUUQ,No
1936-UAFEH,No
3587-PMCOY,Yes
8079-XRJRS,No
1027-LKKQQ,No
7148-XZPHA,No
8073-IJDCM,No
5309-TAIKL,No
6856-RAURS,Yes
8778-LMWTJ,Yes
9717-IOAAF,No
8884-ADFVN,Yes
2845-KDHVX,No
0848-SOMKO,No
2720-WGKHP,Yes
6734-FQAJX,No
2869-ADAWR,No
1535-VTJOQ,No
6368-TZZDT,No
0943-ZQPXH,No
1293-BSEUN,No
9894-EZEWG,Yes
1302-TPUBN,No
7851-FLGGQ,No
0637-UBJRP,No
0940-OUQEC,Yes
2378-VTKDH,Yes
0927-CNGRH,No
8608-OZTLB,No
2335-GSODA,No
1952-DVVSW,No
0702-PGIBZ,Yes
6656-GULJQ,No
9853-JFZDU,No
1963-VAUKV,Yes
3777-XROBG,No
6994-FGRHH,No
4000-VGMQP,No
3999-WRNGR,No
3466-RITXD,Yes
2680-XKKNJ,No
3058-HJCUY,No
2974-GGUXS,Yes
7994-XIRTR,No
3259-FDWOY,No
2101-RANCD,No
7921-BEPCI,No
0807-ZABDG,No
8510-TMWYB,No
3258-ZKPAI,No
1428-IEDPR,No
5298-GSTLM,No
4450-YOOHP,No
6728-CZFEI,No
5748-RNCJT,No
3653-NCRDJ,No
6121-TNHBO,No
5119-NZPTV,Yes
6519-ZHPXP,No
7739-LAXOG,No
3472-QPRCH,No
8224-UAXBZ,No
9610-WCESF,No
9776-CLUJA,Yes
2486-WYVVE,No
3865-ZYKAD,No
1422-DGUBX,Yes
2999-AANRQ,No
8668-KNZTI,No
0480-KYJVA,No
6034-ZRYCV,No
9746-YKGXB,No
3926-YZVVX,No
6000-UKLWI,No
2079-FBMZK,Yes
6332-FBZRI,No
2096-XOTMO,No
3266-FTKHB,No
8221-EQDGL,No
2346-LOCWC,No
6608-QQLVK,Yes
0298-XACET,No
7560-QJAVJ,No
2995-YWTCD,No
3551-HUAZH,Yes
9137-UIYPG,No
2809-ZMYOQ,Yes
5084-OOVCJ,No
0254-WWRKD,No
7727-SHVZV,No
6302-JGYRJ,No
5339-PXDVH,Yes
2205-LPVGL,No
8782-NUUOL,No
3685-YLCMQ,No
7601-WFVZV,No
4609-KNNWG,No
4868-AADLV,No
9529-OFXHY,Yes
8634-MPHTR,Yes
2669-QVCRG,No
2478-EEWWM,Yes
9174-IHETN,Yes
2233-TXSIU,No
9644-UMGQA,No
3256-EZDBI,No
8761-NSOBC,No
0419-YAAPX,No
8413-VONUO,No
0872-CASZJ,No
4726-DLWQN,No
8164-OCKUJ,No
3094-JOJAI,Yes
9494-MRNYX,No
2599-CZABP,Yes
7945-PRBVF,No
4544-RXFMG,No
0859-YGKFW,No
1150-FTQGN,No
9223-UCPVT,Yes
7196-LIWRH,No
5448-VWNAM,No
1177-XZBJL,No
3518-FSTWG,No
9330-VOFSZ,No
4351-QLCSU,Yes
0939-EREMR,No
9389-ACWBI,No
5419-JPRRN,Yes
3644-QXEHN,No
2911-IJORQ,No
5921-NGYRH,No
2100-BDNSN,No
5998-DZLYR,No
0488-GSLFR,Yes
9318-NKNFC,No
3985-HOYPM,No
9728-FTTVZ,Yes
9548-LERKT,No
6576-FBXOJ,No
4310-KEDTB,No
7254-IQWOZ,Yes
2474-BRUCM,No
4062-HBMOS,No
0742-NXBGR,Yes
2676-ISHSF,No
9236-NDUCW,No
4753-PADAS,No
6103-QCKFX,No
7781-EWARA,No
6110-OHIHY,Yes
7018-FPXHH,No
5889-LFOLL,No
5708-EVONK,No
8708-XPXHZ,Yes
0616-ATFGB,Yes
0572-ZJKLT,No
5135-RDDQL,No
1353-LJWEM,No
1794-SWWKL,No
6166-YIPFO,No
7016-BPGEU,No
6876-ADESB,No
9332-GYWLO,No
1963-SVUCV,Yes
4184-VODJZ,No
0220-EBGCE,Yes
1092-WPIVQ,No
7233-IOQNP,No
2834-JKOOW,No
2754-VDLTR,Yes
2400-FEQME,No
3190-XFANI,No
7551-DACSP,No
4957-SREEC,No
7235-NXZCP,Yes
0230-UBYPQ,No
4923-ADWXJ,No
1763-KUAAW,No
1104-TNLZA,No
5195-KPUNQ,No
0520-FDVVT,No
3439-GVUSX,Yes
1444-VVSGW,No
5712-PTIWW,No
5949-HGVJL,No
5203-XEHAX,No
1635-HDGFT,No
3315-TOTBP,Yes
8050-XGRVL,No
6661-HBGWL,Yes
1518-VOWAV,No
9828-QHFBK,No
3908-MKIMJ,No
5012-YSPJJ,No
5909-ECHUI,No
1309-BXVOQ,Yes
6728-VOIFY,Yes
9317-WZPGV,Yes
4891-NLUBA,No
2856-HYAPG,Yes
8969-PRHFK,No
0661-KQHNK,No
8709-KRDVL,Yes
4488-PSYCG,No
1427-VERSM,No
9801-NOSHQ,No
6339-YPSAH,No
3621-CEOVK,Yes
6906-ANDWJ,Yes
2159-TURXX,No
1548-FEHVL,Yes
3795-CAWEX,No
6215-NQCPY,Yes
5647-URDKA,No
2229-DPMBI,No
9626-WEQRM,No
2188-SXWVT,No
6258-PVZWJ,No
1094-BKOSX,No
6969-MVBAI,Yes
2978-XXSOG,No
2342-CKIAO,No
6953-PBDIN,No
3898-BSJYF,No
3938-YFPXD,No
7696-AMHOD,No
2453-SAFNS,No
9558-IHEZX,No
9617-UDPEU,No
6340-DACFT,No
4955-VCWBI,No
6813-GZQCG,No
7426-GSWPO,No
3389-KTRXV,No
3118-UHVVQ,No
1031-IIDEO,Yes
5832-XKAES,No
3205-MXZRA,No
4701-AHWMW,No
8317-BVKSO,No
5702-KVQRD,No
0083-PIVIK,No
9210-IAHGH,No
6169-PGNCD,No
0023-XUOPT,Yes
4592-IWTJI,No
4909-JOUPP,No
4657-FWVFY,No
2257-BOVXD,No
7729-JTEEC,No
7632-MNYOY,No
6518-LGAOV,Yes
7242-QZLXF,Yes
4576-CSAJH,No
1000-AJSLD,No
9696-RMYBA,Yes
8690-UPCZI,No
1062-LHZOD,Yes
9770-LXDBK,No
4086-WITJG,No
8344-WFMFH,No
9600-NAXZN,Yes
8822-KNBHV,No
8404-FYDIB,No
2791-SFVEW,No
6457-USBER,Yes
6762-NSODU,No
4662-EKDPQ,No
9248-OJYKK,Yes
9888-ZCUMM,No
3398-FSHON,Yes
3319-DWOEP,Yes
1074-WVEVG,No
9979-RGMZT,No
6437-UDQJM,No
1226-IENZN,No
2108-GLPQB,No
9259-PACGQ,No
4415-IJZTP,Yes
1465-VINDH,Yes
5474-LAMUQ,No
3468-DRVQJ,No
1122-YJBCS,No
4990-ALDGW,No
4816-OKWNX,No
3315-IKYZQ,No
2810-FTLEM,Yes
4747-LCAQL,No
3411-WLRSQ,Yes
0898-XCGTF,Yes
8006-PYCSW,No
8249-THVEC,No
8722-PRFDV,No
2164-SOQXL,No
4020-KIUDI,No
5850-BDWCY,No
2038-YSEZE,No
0827-ITJPH,No
8799-OXZMD,No
1925-TIBLE,Yes
1705-GUHPV,No
4779-ZGICK,No
0048-PIHNL,No
0818-OCPZO,No
3967-KXAPS,No
1447-GIQMR,Yes
3704-IEAXF,No
6810-VCAEX,No
0674-EYYZV,Yes
4480-MBMLB,Yes
1395-OFUWC,No
0822-QGCXA,No
0872-NXJYS,Yes
2832-KJCRD,No
3588-WSTTJ,Yes
4075-WKNIU,No
5090-EMGTC,No
2346-CZYIL,No
3798-EPWRR,No
6258-NGCNG,No
4186-ZBUEW,No
5274-XHAKY,No
1442-BQPVU,No
3978-YNKDD,No
4940-KHCWD,No
9412-ARGBX,No
1389-CXMLU,Yes
9589-ABEPT,No
9388-ZEYVT,No
0305-SQECB,No
7605-SNLQG,No
4670-TABXH,No
5561-NWEVX,Yes
0064-SUDOG,Yes
8561-NMTBD,No
5161-XEUVX,No
8292-FRFZQ,No
8591-NXRCV,No
7895-VONWT,No
4526-RMTLL,No
6253-GNHWH,No
4566-NECEV,Yes
8080-POTJR,No
6906-MPARY,No
3662-FXJFO,No
8107-RZLNV,No
0516-OOHAR,No
2027-CWDNU,Yes
2737-WFVYW,Yes
9912-OMZDS,Yes
3733-ZEECP,No
7878-RTCZG,Yes
2452-MRMZF,No
2272-QAGFO,Yes
7103-IPXPJ,No
4342-HFXWS,No
3545-CNWRG,Yes
1785-BPHTP,Yes
4989-LIXVT,No
7315-WYOAW,Yes
1173-XZPYF,Yes
9850-OWRHQ,Yes
3768-NLUBH,No
8676-TRMJS,Yes
2509-TFPJU,No
9530-GRMJG,No
6898-RBTLU,No
5481-NTDOH,No
2068-WWXQZ,No
7359-SSBJK,No
2061-VVFST,No
0685-MLYYM,Yes
0749-IRGQE,Yes
2380-DAMQP,No
2256-YLYLP,No
1272-ILHFG,No
0164-XAIRP,No
5666-CYCYZ,Yes
4011-ARPHK,No
8182-PNAGI,No
6365-HITVU,No
7558-IMLMT,No
9488-FYQAU,No
3590-TCXTB,No
6994-KERXL,Yes
7957-RYHQD,No
2180-DXNEG,Yes
1960-UOTYM,No
2740-JFBOK,No
6500-JVEGC,No
5515-AKOAJ,No
8976-OQHGT,No
5245-VDBUR,No
6230-BSUXY,Yes
8469-SNFFH,No
2144-ESWKO,No
1241-FPMOF,No
9928-BZVLZ,No
4114-QMKVN,No
2775-SEFEE,No
9003-CPATH,No
1754-GKYPY,Yes
5294-CDGWY,No
7956-XQWGU,No
1591-MQJTP,No
5295-PCJOO,Yes
2369-FEVNO,Yes
9863-JZAIC,No
7471-MQPOS,No
7660-HDPJV,Yes
5115-SQAAU,No
9845-QOMAD,No
7672-VFMXZ,No
9739-JLPQJ,No
9916-AYHTC,No
3855-ONCAR,Yes
1488-SYSFC,No
7931-PXHFC,No
3990-QYKBE,Yes
0970-QXPXW,Yes
3259-KNMRR,No
6120-RJKLU,No
9572-WUKSB,Yes
5893-KCLGT,No
0076-LVEPS,No
3640-JQGJG,No
4919-MOAVT,Yes
1596-OQSPS,No
9867-XOBQA,No
9546-KDTRB,No
3090-HAWSU,No
9820-RMCQV,No
3174-RKMOW,Yes
1760-CAZHT,No
7839-QRKXN,Yes
8441-SHIPE,No
5204-QZXPU,No
4597-ELFTS,No
1320-GVNHT,No
1047-RNXZV,No
3541-ZNUHK,No
8450-JOVAH,No
8725-JEDFD,No
7562-UXTPG,Yes
8071-SBTRN,No
1113-IUJYX,No
6668-CNMFP,Yes
5626-MGTUK,Yes
5681-LLOEI,No
8212-DJRCH,Yes
4323-OHFOW,No
4933-BSAIP,No
2030-BTZRO,No
1116-DXXDF,No
9274-CNFMO,Yes
7758-XKCBS,No
8992-JQYUN,Yes
6563-VNPMN,No
0617-AQNWT,No
2267-WTPYD,No
0270-THENM,No
2446-PLQVO,Yes
4707-MAXGU,No
2710-WYVXG,No
3005-NFMTA,Yes
6300-BWMJX,No
8784-CGILN,Yes
5389-FFVKB,Yes
7009-LGECI,No
8444-WRIDW,No
5022-KVDQT,No
7976-CICYS,No
1036-GUDCL,No
2005-DWQZJ,No
8148-WOCMK,No
7815-PDTHL,No
9451-LPGOO,Yes
9173-IVZVP,No
9129-UXERG,Yes
3635-JBPSG,No
7964-ZRKKG,Yes
5868-YWPDW,Yes
6229-LSCKB,Yes
2025-JKFWI,Yes
4078-SAYYN,Yes
1724-IQWNM,No
8217-QYOHV,No
5546-QUERU,No
9940-HPQPG,No
6897-UUBNU,No
6127-IYJOZ,Yes
6618-RYATB,Yes
8930-XOTDP,No
5916-QEWPT,No
5060-TQUQN,No
0531-XBKMM,No
8465-SBRXP,No
2408-PSJVE,No
9079-YEXQJ,No
9700-ZCLOT,No
8738-JOKAR,No
4534-WGCIR,No
1930-WNXSB,Yes
2685-SREOM,No
3508-CFVZL,No
0402-CQAJN,No
6692-UDPJC,Yes
1273-MTETI,Yes
0657-DOGUM,No
5480-HPRRX,Yes
8792-AOROI,No
0295-PPHDO,Yes
5146-YYFRZ,No
1195-OIYEJ,Yes
5906-CVLHP,No
3452-SRFEG,No
4070-OKWVH,No
5297-MDOIR,No
6369-MCAKO,No
4926-UMJZD,No
6848-HJTXY,No
6341-AEVKX,No
4501-EQDRN,Yes
2990-HWIML,Yes
0682-USIXD,Yes
6976-BWGLQ,No
7078-NVFAM,No
8065-QBYTO,No
2133-TSRRM,No
7384-GHBPI,Yes
7603-USHJS,No
7234-FECYN,Yes
2511-ALLCS,No
3191-CSNMG,Yes
7952-OBOYL,Yes
7470-DYNOE,No
7853-OETYL,Yes
1545-ACTAS,No
5876-HZVZM,No
1400-MMYXY,Yes
5126-RCXYW,No
3085-QUOZK,Yes
2363-BJLSL,No
1956-YIFGE,Yes
3926-CUQZX,No
7921-LMDFQ,Yes
2925-MXLSX,No
5820-PTRYM,No
9609-BENEA,No
6211-WHMYA,No
4459-BBGHE,No
9945-PSVIP,No
1041-RXHRA,No
1750-CSKKM,Yes
9108-EJFJP,Yes
0530-IJVDB,No
0508-SQWPL,No
2215-ZAFGX,Yes
8213-TAZPM,No
7142-HVGBG,Yes
1304-SEGFY,No
7242-EDTYC,No
2904-GGUAZ,No
8267-ZNYVZ,No
5136-GFPMB,No
2595-KIWPV,No
5243-SAOTC,No
9398-MMQTO,Yes
7619-PLRLP,No
6457-GIRWB,Yes
6508-NJYRO,No
1450-SKCVI,No
4710-NKCAW,No
5306-BVTKJ,No
0357-NVCRI,No
5570-PTWEH,Yes
2371-KFUOG,No
0463-ZSDNT,No
6502-MJQAE,Yes
6257-DTAYD,No
4616-ULAOA,No
7693-LCKZL,Yes
7746-AWNQW,No
5996-EBTKM,No
2758-RNWXS,No
2314-TNDJQ,No
2405-LBMUW,No
3454-JFUBC,No
0032-PGELS,No
9039-ZVJDC,No
6797-LNAQX,No
9013-AQORL,No
2898-MRKPI,No
2750-BJLSB,No
3648-GZPHF,No
2075-RMJIK,No
9588-YRFHY,No
6394-MFYNG,No
1564-NTYXF,Yes
9364-YKUVW,No
5392-AKEMH,Yes
2451-YMUXS,No
3914-FDRHP,Yes
3078-ZKNTS,No
1024-KPRBB,No
4690-PKDQG,Yes
8155-IBNHG,No
0886-QGENL,Yes
9547-ITEFG,Yes
1264-FUHCX,No
7789-CRUVC,No
6598-KELSS,No
8739-WWKDU,No
8685-WHQPW,No
4745-LSPLO,No
8083-YTZES,Yes
7240-FQLHE,No
6664-FPDAC,No
9972-VAFJJ,No
0422-UXFAP,Yes
1904-WAJAA,No
5130-YPIRV,No
2843-CQMEG,No
6439-PKTRR,No
5351-QESIO,No
0786-VSSUD,No
5568-DMXZS,No
8468-FZTOE,No
6633-SYEUS,No
6447-GORXK,No
6967-PEJLL,No
3976-BWUCK,No
5981-ZVXOT,Yes
1684-FLBGS,No
1389-WNUIB,No
0376-OIWME,No
3585-ISXZP,Yes
0218-QNVAS,No
6583-QGCSI,No
0804-YGEQV,No
7164-BPTUT,No
4174-LPGTI,No
2523-EWWZL,Yes
0928-XUTSN,No
2108-XWMPY,Yes
0052-YNYOT,No
6304-IJFSQ,No
9586-JGQKH,No
4501-VCPFK,No
6075-SLNIL,No
9347-AERRL,No
0093-XWZFY,Yes
2274-XUATA,No
1980-KXVPM,Yes
7703-ZEKEF,No
0723-DRCLG,Yes
5482-NUPNA,No
6691-CCIHA,No
1685-BQULA,No
9053-EJUNL,No
0666-UXTJO,No
1471-GIQKQ,Yes
4807-IZYOZ,No
1122-JWTJW,Yes
9710-NJERN,No
9837-FWLCH,No
1699-HPSBG,No
7203-OYKCT,No
1035-IPQPU,Yes
7398-LXGYX,No
2823-LKABH,No
8775-CEBBJ,No
0550-DCXLH,No
9281-CEDRU,No
2235-DWLJU,Yes
0871-OPBXW,No
3605-JISKB,No
6894-LFHLY,Yes
9767-FFLEM,No
0639-TSIQW,No
8456-QDAVC,No
7750-EYXWZ,No
2569-WGERO,No
6840-RESVB,No
2234-XADUH,Yes
4801-JZAZL,No
8361-LTMKD,Yes
3186-AJIEK,No
